datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,lag_1h,lag_2h,lag_3h,lag_24h,lag_48h,lag_168h,rolling_mean_3h,rolling_mean_6h,rolling_mean_24h,rolling_std_24h,heating_degree_c,cooling_degree_c,temperature_lag_24h,temperature_roll_24h
2006-12-24 19:00:00,0.4540333333333333,0.0572333333333333,241.41983333333332,1.85,0.0,0.0,0.0,7.567222222222223,2.3,87,5.5,19,6,12,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.5052,1.6865,2.007133333333333,4.1178333333333335,3.9381666666666666,2.9084,1.399611111111111,1.9845222222222223,2.5666666666666664,1.23238031377403,15.7,0.0,3.6,1.575
2006-12-24 20:00:00,0.4741,0.0753666666666666,241.94233333333332,1.9566666666666668,0.0,0.0,0.0,7.901666666666667,2.0,92,3.2,20,6,12,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4540333333333333,0.5052,1.6865,4.1814,3.5360666666666662,3.3615,0.8819111111111111,1.5202055555555558,2.4140083333333333,1.2585239877929386,16.0,0.0,3.3,1.5208333333333333
2006-12-24 21:00:00,0.4840333333333333,0.1006333333333333,242.20816666666667,2.0033333333333334,0.0,0.5833333333333334,0.0,7.483888888888888,1.9,90,2.6,21,6,12,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.4741,0.4540333333333333,0.5052,3.2884333333333333,4.548666666666667,3.040766666666667,0.4777777777777778,1.3706333333333334,2.2595375,1.259679078497035,16.1,0.0,2.6,1.4666666666666668
2006-12-24 22:00:00,0.4797666666666666,0.0859666666666666,243.3781666666667,1.97,0.0,0.0,0.0,7.9961111111111105,1.9,90,1.3,22,6,12,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.4840333333333333,0.4741,0.4540333333333333,4.327933333333333,3.0650666666666666,1.518,0.4707222222222222,0.9351666666666666,2.1426875,1.2897976927388435,16.1,0.0,2.3,1.4375
2006-12-24 23:00:00,0.4863333333333333,0.1021666666666666,243.09233333333336,2.0133333333333336,0.0,0.45,0.0,7.655555555555555,1.6,91,1.5,23,6,12,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.4797666666666666,0.4840333333333333,0.4741,5.562466666666666,2.4192,0.4377333333333333,0.4793,0.6806055555555556,1.982347222222222,1.2447330124418168,16.4,0.0,1.9,1.4208333333333334
2006-12-25 00:00:00,0.9995666666666668,0.1284666666666666,244.1065,4.1466666666666665,0.0,0.15,2.95,13.559444444444445,1.3,93,4.0,0,0,12,0,0.0,1.0,0.0,1.0,0.4863333333333333,0.4797666666666666,0.4840333333333333,4.0280000000000005,1.6982333333333333,0.2763666666666667,0.48337777777777774,0.48057777777777777,1.7708416666666666,1.0211344539616878,16.7,0.0,1.4,1.4083333333333332
2006-12-25 01:00:00,1.2067666666666663,0.1019,244.6745,4.930000000000001,0.0,0.0,11.55,8.562777777777777,0.5,96,4.0,1,0,12,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.9995666666666668,0.4863333333333333,0.4797666666666666,3.2757,1.7228,0.3132999999999999,0.6552222222222223,0.5629722222222222,1.6446569444444445,0.9112919053526557,17.5,0.0,1.0,1.4041666666666666
2006-12-25 02:00:00,0.438,0.1232999999999999,248.53633333333332,1.8433333333333333,0.0,0.6,0.0,6.7,0.1,98,4.7,2,0,12,0,0.49999999999999994,0.8660254037844387,0.0,1.0,1.2067666666666663,0.9995666666666668,0.4863333333333333,2.303033333333333,1.7007666666666663,0.2844666666666667,0.8975555555555556,0.6884277777777777,1.558451388888889,0.8457954949759784,17.9,0.0,0.8,1.383333333333333
2006-12-25 03:00:00,0.5899666666666668,0.0737,248.2818333333333,2.4,0.0,0.0,0.0,9.832777777777778,0.2,98,5.6,3,0,12,0,0.7071067811865475,0.7071067811865476,0.0,1.0,0.438,1.2067666666666663,0.9995666666666668,1.606766666666667,1.7715333333333334,0.3099333333333333,0.8814444444444444,0.6824111111111111,1.4807416666666668,0.8599693691461151,17.8,0.0,0.4,1.3541666666666667
2006-12-25 04:00:00,0.5786666666666667,0.0546666666666666,248.72933333333333,2.3466666666666667,0.0,0.0,0.0,9.644444444444444,-0.1,99,5.7,4,0,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.5899666666666668,0.438,1.2067666666666663,1.5761,1.8916,1.026333333333333,0.7449111111111111,0.7000666666666667,1.4383749999999997,0.8783410162329341,18.1,0.0,0.3,1.3458333333333334
2006-12-25 05:00:00,0.6201000000000001,0.1400666666666666,248.09466666666668,2.51,0.0,0.6166666666666667,0.0,9.718333333333334,-0.1,99,5.4,5,0,12,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.5786666666666667,0.5899666666666668,0.438,1.6319,2.2291000000000003,0.2935,0.5355444444444445,0.7165499999999999,1.3968152777777778,0.8949808069072145,18.1,0.0,0.3,1.3291666666666666
2006-12-25 06:00:00,0.2640666666666666,0.0691333333333333,247.0038333333333,1.09,0.0,0.0,0.0,4.401111111111111,0.3,99,5.2,6,0,12,0,1.0,6.123233995736766e-17,0.0,1.0,0.6201000000000001,0.5786666666666667,0.5899666666666668,1.8952,1.6493666666666666,0.61,0.5962444444444446,0.7388444444444445,1.3546569444444445,0.9071731253037381,17.7,0.0,0.2,1.3125
2006-12-25 07:00:00,0.6768,0.055,243.39216666666667,2.833333333333333,0.0,0.15,0.3333333333333333,10.796666666666663,0.1,99,5.3,7,0,12,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.2640666666666666,0.6201000000000001,0.5786666666666667,1.4764000000000002,4.023366666666666,2.4504333333333337,0.4876111111111112,0.616261111111111,1.2866930555555556,0.9258249674404735,17.9,0.0,0.4,1.3166666666666667
2006-12-25 08:00:00,2.6111,0.1888,242.39916666666667,10.79,0.0,0.4333333333333333,10.616666666666667,32.468333333333334,-0.1,100,5.3,8,0,12,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.6768,0.2640666666666666,0.6201000000000001,1.4277666666666666,4.190833333333333,2.082133333333333,0.5203222222222222,0.5279333333333334,1.253376388888889,0.9330602717264935,18.1,0.0,0.4,1.3041666666666667
2006-12-25 09:00:00,1.4934666666666667,0.1822666666666666,244.18766666666667,6.126666666666667,0.0,0.0,0.0,24.891111111111112,1.1,98,6.1,9,0,12,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,2.6111,0.6768,0.2640666666666666,2.7256666666666667,3.2464,1.6293333333333335,1.183988888888889,0.8901166666666667,1.3026819444444444,0.9730831849978324,16.9,0.0,1.2,1.2833333333333332
2006-12-25 10:00:00,1.9156666666666664,0.2654333333333333,242.31716666666668,7.916666666666667,0.0,0.5833333333333334,0.0,31.344444444444445,1.1,99,6.4,10,0,12,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.4934666666666667,2.6111,0.6768,2.6753333333333336,2.972166666666667,1.3096333333333334,1.593788888888889,1.0407,1.2513402777777778,0.9261125023727569,16.9,0.0,1.0,1.2791666666666666
2006-12-25 11:00:00,3.0446,0.1567666666666666,241.6805,12.696666666666664,9.683333333333334,0.0,11.733333333333333,29.326666666666664,1.4,97,7.4,11,0,12,0,0.258819045102521,-0.9659258262890682,0.0,1.0,1.9156666666666664,1.4934666666666667,2.6111,2.0929333333333333,3.159,1.5619333333333332,2.0067444444444447,1.2635333333333334,1.2196875,0.887504273368634,16.6,0.0,1.3,1.2833333333333334
2006-12-25 12:00:00,2.9126,0.3236666666666667,241.051,12.446666666666664,22.65,0.0,4.533333333333333,21.36,1.8,95,9.4,12,0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,3.0446,1.9156666666666664,1.4934666666666667,1.5,2.9288000000000003,1.7560666666666669,2.1512444444444445,1.6676166666666667,1.2593402777777778,0.9474514862207727,16.2,0.0,1.6,1.2874999999999999
2006-12-25 13:00:00,2.224933333333333,0.2029,242.28516666666667,9.47,18.7,0.5666666666666667,0.0,17.815555555555555,2.1,94,10.0,13,0,12,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,2.9126,3.0446,1.9156666666666664,3.2399333333333336,3.4063,1.6820666666666668,2.624288888888889,2.109038888888889,1.318198611111111,1.005171122282397,15.9,0.0,1.9,1.2958333333333334
2006-12-25 14:00:00,1.7837333333333334,0.0884,245.512,7.423333333333333,5.65,0.0,5.116666666666666,18.962222222222223,2.4,93,9.4,14,0,12,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,2.224933333333333,2.9126,3.0446,1.3715333333333333,3.757966666666667,1.7330333333333334,2.7273777777777775,2.367061111111111,1.2759069444444444,0.9400431102242679,15.6,0.0,2.1,1.3041666666666665
2006-12-25 15:00:00,1.7403333333333333,0.1589666666666666,245.83566666666667,7.176666666666667,6.0,0.35,9.583333333333334,13.072222222222225,2.6,91,9.2,15,0,12,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.7837333333333334,2.224933333333333,2.9126,3.096833333333333,4.0491,1.7842999999999998,2.3070888888888885,2.2291666666666665,1.2930819444444444,0.9456152317255785,15.4,0.0,2.3,1.3166666666666667
2006-12-25 16:00:00,3.872833333333333,0.4538,241.69466666666668,16.3,27.416666666666668,0.2333333333333333,0.0,36.89722222222223,2.7,91,9.2,16,0,12,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.7403333333333333,1.7837333333333334,2.224933333333333,2.007133333333333,4.349100000000001,1.9493,1.9163333333333334,2.270311111111111,1.236561111111111,0.8706861874249684,15.3,0.0,2.5,1.3291666666666666
2006-12-25 17:00:00,2.0718,0.286,239.329,8.753333333333334,3.8,0.0,4.366666666666666,26.363333333333333,2.6,91,8.9,17,0,12,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,3.872833333333333,1.7403333333333333,1.7837333333333334,1.6865,5.452533333333333,2.1549,2.4656333333333333,2.5965055555555554,1.314298611111111,1.0139738200166455,15.4,0.0,2.6,1.3375000000000001
2006-12-25 18:00:00,2.4230666666666663,0.2068666666666666,239.88916666666668,10.136666666666668,0.0,4.55,6.5,29.334444444444443,2.3,92,8.5,18,0,12,0,-1.0,-1.8369701987210297e-16,0.0,1.0,2.0718,3.872833333333333,1.7403333333333333,0.5052,3.8794,2.402533333333333,2.5616555555555554,2.434372222222222,1.3303527777777777,1.0231319283897367,15.7,0.0,2.4,1.3375000000000001
2006-12-25 19:00:00,1.6295,0.1536666666666666,241.3288333333333,6.776666666666667,0.0,5.083333333333333,0.0,22.075,2.0,94,8.3,19,0,12,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,2.4230666666666663,2.0718,3.872833333333333,0.4540333333333333,4.1178333333333335,2.6145,2.7892333333333332,2.352783333333333,1.410263888888889,1.030750325406344,16.0,0.0,2.3,1.3333333333333333
2006-12-25 20:00:00,1.9771333333333332,0.2220333333333333,241.73466666666667,8.216666666666667,0.0,0.05,6.183333333333334,26.718888888888888,1.7,95,8.0,20,0,12,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.6295,2.4230666666666663,2.0718,0.4741,4.1814,3.050566666666666,2.0414555555555554,2.253544444444444,1.4592416666666665,1.011077325093804,16.3,0.0,2.0,1.3208333333333333
2006-12-25 21:00:00,3.8368666666666655,0.1498666666666666,238.556,16.143333333333334,7.266666666666667,16.616666666666667,17.433333333333334,22.63111111111111,1.7,96,8.4,21,0,12,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.9771333333333332,1.6295,2.4230666666666663,0.4840333333333333,3.2884333333333333,2.1697333333333333,2.0098999999999996,2.2857777777777772,1.5218680555555553,0.9938059766741952,16.3,0.0,1.9,1.3083333333333333
2006-12-25 22:00:00,4.2148666666666665,0.0695666666666666,237.7605,17.743333333333332,9.166666666666666,1.4833333333333334,5.683333333333334,53.91444444444445,1.5,96,8.7,22,0,12,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,3.8368666666666655,1.9771333333333332,1.6295,0.4797666666666666,4.327933333333333,1.7388,2.4811666666666663,2.6351999999999998,1.6615694444444442,1.0739945657846433,16.5,0.0,1.9,1.3
2006-12-25 23:00:00,2.592233333333333,0.1494333333333333,243.218,10.62,0.0,1.2333333333333334,0.0,41.97055555555556,1.2,96,8.7,23,0,12,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,4.2148666666666665,3.8368666666666655,1.9771333333333332,0.4863333333333333,5.562466666666666,1.5472666666666666,3.3429555555555552,2.6922055555555553,1.8171986111111107,1.1622889322691163,16.8,0.0,1.6,1.2833333333333334
2006-12-26 00:00:00,2.4242666666666666,0.0740333333333333,244.66566666666668,9.826666666666666,0.0,0.1833333333333333,0.0,40.22111111111111,1.0,97,8.9,0,1,12,0,0.0,1.0,0.7818314824680298,0.6234898018587336,2.592233333333333,4.2148666666666665,3.8368666666666655,0.9995666666666668,4.0280000000000005,0.8371333333333334,3.5479888888888884,2.7789444444444444,1.9049444444444443,1.1366570055548741,17.0,0.0,1.3,1.2666666666666668
2006-12-26 01:00:00,2.4026333333333336,0.1251333333333333,241.41433333333333,9.896666666666668,0.0,0.7666666666666667,0.0,39.27722222222222,0.7,96,8.7,1,1,12,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,2.4242666666666666,2.592233333333333,4.2148666666666665,1.2067666666666663,3.2757,0.3530333333333333,3.077122222222222,2.7791444444444444,1.964306944444444,1.124454714355215,17.3,0.0,0.5,1.2541666666666667
2006-12-26 02:00:00,2.4109333333333334,0.0489,245.07766666666663,9.763333333333332,0.0,0.1833333333333333,0.0,39.99888888888889,0.6,95,7.7,2,1,12,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,2.4026333333333336,2.4242666666666666,2.592233333333333,0.438,2.303033333333333,0.3272333333333333,2.473044444444445,2.908,2.014134722222222,1.1158899485796,17.4,0.0,0.1,1.2625
2006-12-26 03:00:00,2.4490666666666665,0.0837666666666666,245.519,9.91,0.0,0.1666666666666666,0.0,40.65111111111111,0.6,94,7.5,3,1,12,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,2.4109333333333334,2.4026333333333336,2.4242666666666666,0.5899666666666668,1.606766666666667,0.3083,2.4126111111111115,2.9802999999999997,2.0963402777777778,1.0663000041445028,17.4,0.0,0.2,1.2833333333333332
2006-12-26 04:00:00,2.9925,0.1209666666666666,244.8775,12.17,0.0,0.7833333333333333,8.833333333333334,40.25833333333333,0.4,94,7.9,4,1,12,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2.4490666666666665,2.4109333333333334,2.4026333333333336,0.5786666666666667,1.5761,0.3278333333333333,2.420877777777778,2.749,2.1738027777777775,1.0185698624671002,17.6,0.0,-0.1,1.3
2006-12-26 05:00:00,2.3877333333333337,0.0664666666666666,243.42466666666667,9.73,0.0,0.0333333333333333,0.0,39.76222222222222,0.3,94,8.1,5,1,12,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,2.9925,2.4490666666666665,2.4109333333333334,0.6201000000000001,1.6319,0.3066666666666666,2.6175,2.545272222222222,2.2743791666666664,0.9723386482300224,17.7,0.0,-0.1,1.3208333333333333
2006-12-26 06:00:00,2.3882,0.0674666666666666,243.405,9.76,0.0,0.25,0.0,39.55333333333333,0.3,94,7.8,6,1,12,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2.3877333333333337,2.9925,2.4490666666666665,0.2640666666666666,1.8952,0.7963333333333333,2.609766666666667,2.511188888888889,2.3480305555555554,0.9062871517577766,17.7,0.0,0.3,1.3375000000000001
